step,path1,path2,path3,path4,path5,path6,path7,path8,path9,path10,path11,path12,path13,path14,path15,path16,path17,path18,path19,path20,path21,path22,path23,path24,path25,path26,path27,path28,path29,path30,path31,path32,path33,path34,path35,path36,path37,path38,path39,path40,path41,path42,path43,path44,path45,path46,path47,path48,path49,path50
183,87.50937187,127.6643415,98.8886286,127.9371249,114.6247175,120.8397502,147.7638287,120.2634901,137.0012189,105.4014241,128.3690442,86.22794509,79.62577122,111.2972341,111.9273341,92.39826822,85.80972791,93.47411837,104.6917603,110.8221856,97.04067348,129.9502854,69.53880383,90.62280295,136.2639799,98.15828843,122.0244302,111.8354391,131.7942996,122.0873913,80.6358596,94.22365758,94.36183317,92.00709512,89.04179942,90.63026608,97.5245148,116.3032272,97.62296547,92.26460406,70.82720921,102.2508695,104.1206487,113.4719947,112.6552121,95.84390352,123.5471907,88.57443182,90.68119275,108.5338795
184,86.11708772,125.2563591,98.41457233,125.6807728,113.1331817,122.5685262,144.6440849,119.4721051,138.5162477,104.5618761,130.1260541,87.12891888,78.85742215,111.1842471,112.3399715,93.14288189,85.71374604,93.99491372,106.6566979,112.777782,97.50137142,127.6302506,67.70407425,90.39072569,136.29315,97.72465194,120.7072743,111.581433,129.9117249,121.3996804,79.6371961,91.54919618,95.73319394,91.3563241,89.67044471,91.37227363,96.15271381,115.5014892,98.23746059,90.45017891,69.66030014,101.9711919,106.9533135,113.0142534,112.936339,96.19076,124.178207,87.68200595,90.37701645,110.0140365
185,85.08661921,124.4078556,96.51505172,125.4619303,113.5547737,122.0425967,143.0951662,122.1649057,136.7873276,105.6161065,131.5979464,87.05423864,77.91015692,112.7301161,111.7184916,95.35515136,84.3873407,97.0383298,107.4868035,111.9532269,97.40308397,125.6585374,67.76384151,91.09446986,138.1591,97.93659318,119.6721453,112.2855245,132.4097137,122.0773058,79.33510723,92.28622265,97.247222,91.86865283,90.67801176,92.43029186,93.38645224,114.4687261,97.14016856,91.51117361,69.47758773,101.3332825,109.1369979,115.0322049,113.4100944,96.62352813,122.4327498,87.86899013,90.20498555,107.7518574
186,84.59016248,122.9509217,97.46348377,124.7709013,111.9954518,118.9807269,144.8891391,119.6463988,138.4688536,104.3184992,131.5941459,86.77101587,76.87716967,113.0914584,110.9849896,94.14569374,82.07743928,97.30291876,107.9640823,112.6393649,98.40329349,125.8176724,69.22323759,90.82181466,138.2089472,98.16536913,118.0334349,110.3459604,129.8988931,122.6464233,79.5613446,92.10657758,97.79508043,91.85656807,91.8859779,91.70655178,93.45725825,115.5665166,94.39442247,90.44621286,68.63693891,101.3913987,110.7758205,111.2413158,112.8602092,96.43079358,123.0945028,88.57520501,90.44381262,107.5757741
187,85.63736674,122.7980138,97.45455829,126.165183,111.8420345,115.7937747,144.7558058,121.3166849,137.885717,105.1657367,130.3237737,88.66122301,75.87518367,111.6809266,109.0245701,95.63826646,81.30220988,99.15312072,107.9800874,112.8558413,95.9493984,124.599876,69.36897237,91.28328752,139.3724234,97.52004587,117.5321649,111.93388,132.1867457,122.5818805,78.86942211,91.11525798,97.49716773,90.63681136,89.27791614,93.00455617,92.75291713,114.2278917,93.55213574,89.85623116,67.32117226,100.6729186,108.1185233,112.1389852,114.0381787,98.3880221,124.8745054,89.00005794,90.95063102,106.8122688
188,86.10068336,126.2784819,98.58779354,126.6539775,111.7661623,118.0969887,146.8038857,122.4345669,135.5818773,105.0400219,132.6063709,87.88812334,74.2989444,114.0571037,109.9375676,95.34616633,81.67598373,95.1211633,108.8617369,113.9101032,95.50922706,122.1668689,69.45511422,90.93664735,137.1319001,97.00420461,117.9170631,111.6415032,130.4660044,122.4229187,78.32849472,91.60274522,97.40818963,88.03781339,88.84262582,93.95582392,93.93798461,111.0298923,92.97302491,90.00826174,66.98439569,99.09310517,108.1448827,110.4990333,113.1644638,96.73648999,122.7098424,90.36179237,92.67572064,109.1661145
189,85.86874268,127.2126379,99.5950741,125.3711778,113.0776247,120.2945355,148.4414148,119.9942671,137.5062362,104.2984779,136.2570378,88.24508729,75.11868378,112.8990359,109.3772065,97.06122571,81.55078247,96.58052664,111.4109533,114.3448376,94.81498693,121.2989796,69.12814504,90.56846042,136.8601747,97.13688457,118.3270215,113.3206206,130.7189886,122.7125726,77.76426008,91.33043732,94.95684962,87.28160658,89.58309544,94.30855798,94.47538758,109.393746,89.71434291,88.23279558,67.37100403,99.69359286,107.5896434,111.2371095,112.0630707,97.2564359,121.7680916,91.29267624,92.35070553,107.7106692
190,86.44923148,128.0759754,98.45333487,124.8132314,113.7690659,120.0287057,150.1557525,118.9310575,143.271149,105.6066106,132.2066618,86.79918337,74.09322889,111.8932339,107.7780879,96.04353485,82.57228914,96.60201713,111.5601265,114.9921586,94.33967747,119.6254803,67.40421313,90.58308931,136.9578338,97.15994217,118.2337906,115.2377729,130.2062733,124.7911897,77.79866508,89.15154005,96.5944234,87.35717397,87.43013331,94.81961796,95.45362803,108.1595444,90.54665734,90.12169045,68.59251625,96.32474581,103.3833114,110.3501579,115.8849,98.81737058,120.3841819,90.54401627,94.08973899,109.3130528
191,84.58483674,126.821509,98.273239,122.1671554,112.9169338,119.2075744,149.5488458,121.4881401,145.125802,106.3535348,131.3142582,87.28493265,73.15395084,112.0287146,109.0611764,95.19006023,82.76966999,97.77932307,111.9255515,116.0009201,92.14079757,121.160135,67.49555416,92.34282651,133.9220073,96.21868826,117.4158782,115.3525084,130.326992,127.9992196,77.80024167,89.21723816,97.79529486,85.15369066,86.91287586,94.88120108,96.21446489,112.5246289,90.8014866,89.95591371,68.31388236,96.08138775,104.8724334,109.776467,118.2982021,98.39985537,119.3776109,90.64503344,94.03143078,107.7116042
192,86.10469167,128.0734558,95.77716929,121.8447273,112.6873253,118.4477608,149.9362673,122.3018625,144.5788465,106.1234567,131.723484,88.02975046,73.20000448,112.3080358,109.2365687,95.01820719,80.70800952,97.66613063,110.9269567,116.2132677,92.12716826,119.1238073,68.06448531,94.3306822,135.5331028,95.68689889,115.5666496,113.5411897,128.4363037,128.7020675,77.97628422,89.72356353,98.13849857,85.20630461,86.84101393,91.71053475,96.70061257,113.1601695,90.79560722,89.7879617,69.87436046,94.14530456,106.7319458,111.4755704,119.9222387,101.2889444,120.3565874,91.7269172,91.60409873,107.5443288
193,86.40520622,129.0372064,96.37548423,121.6332358,110.1575122,119.6769604,154.01983,123.1142172,145.7876939,108.2422225,131.4302077,87.92387758,73.7107387,112.420074,108.4037236,95.27576424,82.00272083,98.3698189,109.7783265,115.9433444,92.15385001,118.4004299,68.37396995,96.19406621,134.9890699,95.78459138,115.3914888,112.4941947,127.0494963,128.1097342,78.56695246,88.84619034,97.31870799,85.50190559,85.6910556,90.72819992,97.53473546,114.2427104,90.51395212,90.89912174,71.24794608,95.03746867,107.9589755,112.1074745,121.7343906,99.64878613,121.8877614,93.78603867,91.10495787,108.7223438
194,83.5062156,130.4951798,94.44411725,124.3774592,109.6040323,117.867335,152.9331662,123.077055,146.1421719,109.5518829,131.3013414,88.60131268,74.35156896,111.6592037,106.7102008,93.58026491,83.6105539,99.84127993,110.8146325,113.5099131,91.2092691,118.2182613,67.21351402,95.77231682,136.0354504,96.30187049,113.5701967,112.2100297,124.9321438,130.3643069,80.22033889,88.24974284,97.6725304,83.49101226,85.11436353,90.98830497,98.72645434,114.8536571,91.75533989,89.67931289,71.70648018,92.9169845,107.8356604,113.4370964,124.6703328,100.9531195,121.467795,91.97511893,93.76684944,109.8499785
195,83.69923528,130.4620116,95.78642564,124.1430435,110.9710946,115.5506179,152.5430558,119.9743137,144.6103614,110.4182006,130.7255004,88.99126576,76.16696904,110.9520428,105.0604272,92.9371151,80.98969316,100.2216826,110.8025649,112.6470755,92.01896018,116.1912496,67.54308807,98.85185229,138.3673394,94.40376868,115.2789212,110.9741497,125.8182894,128.1608454,80.37601353,87.47405078,99.86863844,82.12263785,86.42554789,90.32037332,99.25341961,114.5417393,91.42478957,89.28695904,70.50979432,93.70022187,105.4757295,113.5378216,125.1716732,101.8757142,124.5191309,91.28959862,93.29174901,108.3035662
196,84.32868975,126.4459673,95.94537675,125.0015208,113.1988541,118.8318594,154.3105726,124.4715924,145.4618465,107.8511119,131.4380086,89.96235869,76.85399531,112.5465303,106.6199445,92.90077193,79.66110784,98.87279058,110.8219548,112.3414114,92.43371686,115.1481551,68.14528527,99.52961888,139.6447961,95.75156506,117.3266693,111.3342299,128.8108714,128.2555384,80.27063656,88.67842572,101.9690278,81.30879434,85.97266451,91.2645469,99.55172982,115.0686375,90.71965775,88.53387788,70.62676273,94.91482667,105.8390937,111.2475886,123.6086794,101.6503075,124.2968364,90.44701639,95.240453,108.8851062
197,83.00452931,129.4460485,95.80148862,126.0746433,112.6466783,120.2913879,152.5661876,124.0678021,146.8180494,106.798801,127.7675396,90.08593524,78.14780054,113.7393169,107.9905396,93.2806801,80.74025782,99.44201467,113.78073,112.5402878,91.32813359,115.1605725,68.8096069,100.3362292,138.2968016,94.47319449,118.9618383,112.3601082,128.1733753,129.5923759,81.31960131,89.02213982,100.0499031,80.94197176,87.3683518,90.94106216,100.2842832,115.3436205,90.75263631,87.67013567,70.88093688,97.7145754,106.4059988,110.4324972,123.4239261,99.5344591,128.5031625,90.66031051,96.61560396,110.2953418
198,82.70002479,127.788343,99.0595462,123.9107408,111.494935,120.1301176,154.5592687,124.0709124,146.1725717,109.0389677,125.7102278,91.08021646,78.62076105,115.1736331,106.6789657,93.53478823,80.36108565,100.8258396,110.900646,114.6539331,91.49822161,116.3487452,68.75077786,98.40271952,139.0461629,94.30338948,120.029068,112.2379698,127.5068183,129.991488,80.63484863,88.58414376,101.1910005,79.81000343,87.92289202,92.87807274,100.9784309,114.9401793,91.75251098,85.47068984,70.46225948,98.82847914,105.4130324,110.2842107,125.5934984,98.94475873,128.5037971,89.98590574,96.87353334,111.8622383
199,83.82062696,127.2339745,98.70147763,125.161146,112.115793,121.0378833,155.3859841,123.11416,145.651653,109.3147352,125.8196611,90.19900157,79.29306769,116.6175007,106.7411275,93.21715221,81.00213499,100.1571118,112.3279121,116.8297555,91.02618789,117.6639113,68.8421052,98.93263632,137.9262597,95.19366028,118.9687046,111.6642197,127.5434233,132.0847059,81.80778189,88.31840769,100.6317597,81.15281657,89.89310317,91.56539094,100.9297867,114.6081899,93.54781558,84.741276,70.43502143,97.54306547,107.2579491,111.0189123,126.7574855,97.66294244,127.3987487,89.07314171,96.46468089,111.2497073
200,84.31783506,125.3531516,99.67232753,125.9552112,109.9600803,119.1282336,156.4398965,121.7338373,146.0916956,107.3399482,124.9541647,91.64898978,78.38534987,116.9084886,106.3218967,92.54600477,81.00890129,101.4355484,112.5409858,118.1549229,92.10502279,118.400087,70.04047945,99.72106043,139.8041674,96.17694444,118.8992513,111.5745993,129.2932116,134.3461295,80.72973335,88.75885457,101.2101703,80.42527077,89.32061874,90.44084068,101.0272174,113.4467861,92.88855634,83.81351441,71.18032608,98.63261262,106.2116147,109.3458599,126.8972629,96.22892895,128.839125,90.35000703,98.24053498,112.0282796
201,84.57678456,125.9262904,98.44809835,128.5366994,110.232693,119.4658916,157.7628375,121.230832,150.0550103,108.1063954,121.7445168,91.57496457,79.77446222,116.4024568,107.875162,92.14994489,81.82610123,102.2474125,113.8392068,116.939999,91.68994999,114.7249399,70.55322906,102.5183018,137.7109785,96.96812479,120.3545114,112.2910592,128.7882069,134.0305966,81.23165751,89.77232096,103.3510944,79.78553037,90.97612053,92.06180755,100.6033732,112.0809861,94.50958618,84.19808727,71.96969461,99.41136399,105.3603575,108.858112,125.0158556,96.47051025,126.0407182,90.59150054,98.94903399,111.8531262
202,85.37239183,125.8715668,99.10156192,128.0956695,108.9913922,119.3757752,154.7004194,120.9846925,149.4851942,107.2192072,121.3198829,90.68373604,79.90158894,114.513283,108.2617271,93.98719682,81.62583818,103.5479934,114.3275966,116.8909034,93.4388386,113.0802904,70.32198746,103.4440631,138.892022,96.07801736,122.3485149,111.3077897,129.0928253,135.672648,79.63430224,89.24681369,101.5804544,80.14287265,88.54986377,91.51138554,100.2171324,114.6064426,95.80671132,85.25303043,72.1362826,100.1509676,104.6187854,108.8573697,122.8842941,94.08033098,126.169315,90.46898508,97.86825355,110.7989116
203,84.98418106,125.5991508,100.2877188,129.9826871,112.0485595,119.927802,154.9628908,123.5960956,151.1193614,105.1008702,121.4178306,90.55137161,80.99677587,111.768219,108.4760981,93.38957279,82.18022097,105.880895,114.6933395,116.9963603,90.71963976,115.3334455,71.26973528,103.6184175,138.3187039,95.45752026,126.4646509,111.3469543,129.9325324,133.8377934,79.39307184,89.07545195,103.5998162,79.14384049,88.95716567,91.11370028,99.62180233,114.3536278,94.6550261,85.2146002,72.07283545,101.5148606,105.1766689,108.622985,121.0493869,94.71039045,130.1643711,90.98491633,99.60030658,110.4432507
204,85.52048504,126.4489353,102.6366641,129.6323698,111.6162887,119.1641307,152.1474632,124.4132156,148.7828105,105.2942118,121.1973763,90.30375893,82.0000985,113.0649373,108.6308851,91.95345377,81.21857024,105.4494941,113.3019448,118.2961992,91.45309253,115.963573,71.52603477,101.693018,139.0942567,95.17904923,129.3672128,112.1887265,128.7112967,133.5368822,79.50820561,88.00792463,104.4884871,77.46073074,88.54337105,91.21427827,99.69478227,111.5491431,93.19720588,87.73452737,73.22502541,100.5593068,105.564146,107.4541165,122.3716945,94.09164016,131.2948762,92.42945624,99.98906664,111.8768281
205,84.054942,124.6665805,100.5512728,125.7630813,111.2431401,121.6267315,152.3065105,123.7852214,150.6944894,106.1433216,123.470858,92.21490727,82.57856946,112.793911,109.5036936,91.45119938,80.94194582,107.5034902,109.2576952,119.4983393,92.41073452,115.2534936,71.24631887,103.5872513,141.691841,96.74539849,133.8664942,115.141776,130.9178238,130.9459488,79.22095693,88.52018802,104.3135736,75.70673202,87.33207157,90.99149935,99.46799269,111.8792233,94.24078384,89.32086032,73.17547261,102.2641268,104.7196224,106.6701755,121.2511603,94.82277411,133.9542351,92.22088968,98.6094599,110.4607023
206,83.59917014,126.1414687,102.843581,124.7788318,111.9836785,120.9709342,150.7919853,120.9560882,151.0918265,104.9232995,124.3110719,92.76036448,82.29806779,112.3387726,106.0160398,93.03949336,80.87277703,105.6635366,110.6014886,118.2370383,90.52290222,116.9997343,70.60003006,101.7378122,142.4921585,96.18086934,134.8128176,114.530753,129.9544635,132.5050386,77.94784233,88.21380514,104.3111914,74.79288107,85.88479523,90.81996901,99.41779704,110.6262826,93.72836727,88.55121292,72.1326541,103.6907529,105.0587286,106.9112289,119.4880313,96.82467447,138.1747235,91.04411099,101.3325621,108.6438187
207,82.35282548,124.4414317,100.6095122,125.163676,111.4809242,120.1508906,153.9636411,121.8362386,152.6405586,104.926138,127.5049659,94.80662511,82.83013223,111.9008642,105.9122725,92.83972124,80.26307444,106.1809879,112.059692,116.6915544,89.96306079,113.42726,71.65686152,102.8119843,145.3311752,93.81546616,134.8674617,116.5370613,129.7848221,131.2635946,77.98807878,87.17980846,105.6414415,75.55716282,86.04693562,90.94473552,100.5525271,111.4773524,94.51635384,88.81039174,73.58019834,103.4565801,105.2661436,106.0668196,120.2108799,96.16246996,143.7909159,90.03953933,99.11938552,112.8725844
208,84.26202261,124.1197559,100.8168196,122.3979583,112.157608,119.3168975,154.5122433,122.5193524,153.4249984,102.9753483,127.9276358,95.14485035,83.88257373,110.0620329,106.731299,91.08682095,79.33951792,104.5635302,112.7589133,114.7397181,89.21471273,112.1602413,73.06176151,102.6889677,144.2232493,92.58117569,136.0409022,115.7553663,128.6603233,131.9014136,76.660192,88.0751587,103.8614903,75.81531569,86.5380832,91.88664094,100.1397794,110.2827761,95.53991745,88.61223757,75.5050523,101.87268,106.2764219,104.0332716,120.8238592,95.24516274,145.7445689,89.5914433,100.0194312,110.5293639
209,84.65014788,121.7833445,99.45913387,120.3730254,114.656213,119.4647456,156.0200388,125.2461465,154.0209446,102.2958342,128.0767153,94.43275145,83.0542933,108.8705994,106.3668981,89.29768877,80.20431141,103.1296295,113.4310733,115.0911884,89.34130003,113.7061666,72.50948422,103.3944288,143.1932882,92.76517566,131.8923993,115.8350914,128.1428803,132.2930361,76.86872606,88.91949242,104.129351,76.13158659,85.47224537,91.29046469,100.8983267,110.3676207,98.6411636,89.72347938,75.66815505,101.332087,107.3016936,101.9553466,118.7453978,95.5747816,144.2257691,88.96571777,99.92582796,110.0765626
210,84.85764383,121.5638333,101.7764085,120.5181049,113.9142276,118.2978376,156.0388282,123.7450749,153.043548,101.7279907,127.4885894,92.98219169,82.163516,108.1093747,107.2222826,90.36171195,79.13125137,101.3613814,111.2108563,112.959473,87.59590903,116.0584594,72.02839898,103.8687104,144.9159534,91.67039935,132.9567353,112.7425189,126.4366347,131.3630304,78.04175091,87.88654926,103.4689063,73.96767244,84.78517174,91.72614005,102.5429478,109.4761346,98.89058099,90.23864285,76.58943749,100.6278029,106.1892471,102.5878473,120.1226687,95.91152272,144.7363996,89.87250268,99.81383814,110.3594341
211,84.24963472,121.6300985,103.2257575,124.2692235,112.5850419,119.937245,156.2695637,124.1257544,155.0312486,103.2778963,126.5316834,94.41645776,82.77418328,106.7726923,108.0854997,91.46535372,79.35003821,102.8368161,110.7285654,116.3737843,85.81933209,117.8394325,72.82378574,100.2400958,148.6464765,89.78884775,133.0005764,111.3900264,127.5259218,131.8785759,79.40277631,86.63420506,104.1820181,72.28081,87.37652491,93.2705581,104.2065586,109.2308247,98.75387171,90.63467758,76.71246232,100.1657793,103.6058433,103.4627152,117.9478075,92.1414027,146.7575031,91.04389666,100.2474935,111.4896522
212,83.35498236,120.4125716,103.3829289,123.7324107,112.1011513,120.2061476,154.2938262,126.1089399,156.0184293,101.752152,125.4760145,94.50226221,83.59410656,106.117496,107.0478153,90.44207006,81.27270117,102.1507495,112.1417035,117.3875722,87.9260799,116.6208273,71.9494053,101.2150201,148.2669863,90.97846526,132.7479754,109.820951,128.0926883,133.6386085,77.1217157,85.75114983,103.1166807,72.96448635,87.65120442,92.25026168,104.7107613,110.0195608,99.97694345,90.71187121,74.73185537,101.2144187,104.7148716,104.1635827,118.3695276,90.72248674,142.8503404,90.90263276,100.4240878,110.8817772
213,82.00533532,120.2621615,102.0302474,124.9163869,112.8909126,119.3649991,155.0404722,126.4858483,156.6498667,103.0548963,124.3837012,95.69428128,82.58302595,104.2592444,106.6163612,90.08275893,81.28197881,101.9113903,113.0018715,114.9533913,89.32795617,116.0277853,73.18400812,100.1773132,149.7758199,90.61350507,132.5689243,107.8609466,128.2521357,135.7468712,76.63498998,84.90166024,103.582728,73.77178223,86.16713979,92.11189492,104.7199176,110.4929326,99.47013517,91.186487,72.18847081,99.5200025,105.0217683,102.8706363,118.0159276,90.4420842,145.2889798,92.49378255,101.8276904,111.2213487
214,81.26830964,122.2555471,102.5077983,125.6244253,115.3987875,119.6915774,156.9717902,128.2439374,156.8562831,100.5343808,123.7686016,98.18965087,82.64520366,105.4092312,106.1948466,89.91131714,82.52538501,101.9828009,114.7574556,115.1384666,88.74106125,116.1556691,72.98672161,102.1265327,151.3723134,91.92995173,131.8537339,107.8150585,126.4994154,136.5142282,76.78553469,84.6654838,104.1642478,74.91401363,87.17127472,91.20356105,105.658569,109.9207708,98.37462501,92.26909012,71.65210649,100.9112722,104.6582033,99.85651178,117.6987069,90.13811531,148.4719366,93.55700758,101.805225,109.4882332
215,80.98281551,122.747836,103.0577007,128.515749,116.9542643,119.1298897,157.0287963,128.9875345,154.8739144,99.46013026,124.0212601,97.32271192,81.98719267,104.0713499,106.1734588,90.65950283,83.33169697,101.5023752,116.0030862,114.7201278,89.04326899,116.0043033,72.47616401,102.2780706,151.1579812,90.55845568,133.7726313,108.2199029,124.8383017,136.8729253,77.46454386,84.45269476,103.7760838,72.8087603,87.49864802,89.75696334,104.2266042,110.7860062,99.98466122,91.79596689,72.02906708,100.8647844,104.1081254,98.29526525,117.778431,89.61598886,151.1298075,93.5526232,101.3709082,108.9361434
216,79.42430318,121.9262848,102.5554635,126.3240828,115.2350973,115.7741973,155.4556117,128.1027825,153.5818165,99.12388802,125.5679039,95.99416286,82.21251193,103.7883194,107.0146895,88.73423679,83.64754642,98.2157535,113.6546254,115.0467996,87.49210628,115.7413506,74.38301614,102.4048039,148.8890922,90.09339706,133.9999165,111.2650672,128.2476864,137.7872498,78.40858995,83.79859893,103.0103538,74.26272224,87.22246025,90.49563757,104.0132477,112.1916063,100.7559245,92.49895655,72.3407155,98.92110048,103.3149489,98.94938744,116.3274924,90.40106039,155.1922372,94.47361728,101.0764114,111.2040412
217,79.21358208,121.0848247,99.28758713,125.9042533,116.0286897,114.7803143,155.8493933,129.9131614,153.0078401,99.35256568,124.6906253,96.15245934,82.96175215,105.4067892,105.7308179,88.76314674,83.01099175,100.8795828,112.0211606,115.3044749,86.77616096,113.6539182,74.52187288,104.9597605,146.5304677,89.43156667,135.2936381,111.7416534,126.5362291,135.9663901,80.07713039,83.72758055,101.1850337,74.38124787,86.21356095,90.07815627,104.0175744,112.1293206,101.7107355,91.65497496,70.91159991,101.196369,103.2700342,98.83684938,117.4952254,91.63930593,154.4379847,94.04369168,100.450313,113.1870233
218,79.15238014,120.6426565,99.29404096,125.7720714,116.1211865,116.5798596,155.7548717,131.1070777,152.1588045,99.2388142,124.4349859,93.62313916,82.22815212,105.6604721,107.0930627,90.45363941,83.65090825,99.94851903,111.2111138,115.0436189,87.44195597,114.338038,74.27008205,104.9724773,144.8178392,87.53149124,133.7631566,112.9458067,124.2016571,136.7358885,79.32058507,82.51131797,100.8285284,73.79118105,88.94210215,89.17807042,105.7693299,111.4546917,102.5256533,91.56392011,71.14727229,100.4299406,103.7723914,98.14703022,118.3024541,92.8100004,155.3950147,95.08305182,100.8536068,112.2272491
219,79.34893538,120.1447794,97.82703208,125.1490931,118.3353417,115.4639025,155.7918756,128.342517,151.7651208,99.28173549,129.078426,92.98060643,82.05111206,105.9384412,107.3551187,90.07628987,83.91698811,100.8851936,108.75243,114.089894,88.50651249,114.3519865,73.34281949,105.3626001,144.3928677,86.342015,137.4608729,115.1262196,122.7896169,138.9306365,78.36008701,82.46858604,101.3633294,73.77896296,89.3901913,87.67201701,105.002328,111.3866405,103.0295284,90.3942327,71.86016123,99.80290812,100.6676709,97.3244999,119.1724127,92.39878926,155.3490964,96.3123093,99.88314777,112.3626653
220,78.0875999,121.0244324,96.99955117,127.694276,118.2094132,114.5525555,158.5194301,127.3119957,149.9191238,97.47839643,128.8972459,93.3950046,81.8759539,105.349182,107.7781975,90.31415892,83.92222486,103.2031872,106.5415699,113.3940449,87.74857188,113.6344118,71.48243274,105.7230974,143.3730703,85.93238093,135.2202334,115.03184,120.8668884,135.0637183,78.03626039,84.20982168,101.2336641,73.5362702,90.89341303,87.57952614,103.6812836,108.8962904,101.9091607,90.33293517,72.63589936,99.61158823,97.55258247,98.11402606,117.8661577,92.10976613,157.805561,98.35520572,100.4641096,112.6404064
221,78.74855613,120.9191552,96.75063314,128.2468282,116.0222911,112.84868,160.6490559,126.0942129,153.003476,97.15298287,127.789403,94.76503975,81.97798551,102.4972868,107.555342,91.26006546,85.65012788,103.8849467,105.7970016,113.3690313,89.51016324,113.5535793,71.76553522,105.3106636,144.9021944,84.87476233,134.3513629,115.0626632,121.1875593,138.650899,77.92515864,84.42090857,102.2511158,74.84848126,90.46454916,87.17387029,102.5244501,107.9404531,100.304567,90.5808053,72.74771109,98.70336056,99.00551111,99.77830149,114.5795989,92.4702681,154.2390213,98.11782291,101.7122164,112.4990874
222,79.76436898,121.2302027,97.47127726,126.7523708,117.0259991,111.0453673,160.9367436,124.7939936,150.7568246,99.91036345,128.5690685,95.69880917,80.46262968,102.6183738,109.615617,90.12391259,86.31814874,104.3988193,108.4651521,113.2062364,89.77115046,110.6624414,72.16994944,103.3177618,146.5581744,85.86874424,134.7050721,115.7420098,122.8641328,138.5725695,77.35928449,83.81521474,101.7806981,75.12275566,88.93276487,87.55996303,103.6112159,109.8523268,98.64550182,89.45339206,72.03760095,100.0111665,99.63735952,98.31316022,116.2701024,92.41933286,153.5977596,95.63567453,103.1935131,111.5434011
223,79.78936007,123.1144007,97.24719839,122.2463436,119.2358363,110.8578962,162.4118352,127.3884694,147.9446331,97.55409773,125.8770061,95.29061779,79.84394105,103.3960889,108.9626471,90.08704171,85.07503723,101.745469,108.3539396,112.2312147,91.57236639,109.7683178,72.96123982,105.0896947,146.6723276,86.7201231,136.6790366,114.5871891,124.2230358,135.1789501,76.99245286,84.03483762,101.4626831,74.91926827,89.73869,88.38690699,102.88819,107.2213654,98.80593036,90.56593955,70.74692978,99.48364891,99.27269991,99.61360072,111.8707855,92.58094922,154.1446462,96.25600486,103.7643131,111.8483262
224,78.99556084,124.1098952,95.83556946,121.7734297,117.9763869,112.0839447,159.3710186,127.346707,145.0540783,99.50825898,126.6227954,94.75011954,78.5920258,103.3145141,110.1589532,90.60269477,86.0323502,104.0012354,106.3851332,113.5182506,91.95949058,108.8240657,74.10347229,104.857643,146.4711289,85.25195985,135.8695141,114.7338173,123.9394726,135.1410232,76.18017737,85.78836491,102.4439079,75.53229398,90.92059612,90.59069519,102.5745941,104.4216311,97.63709246,91.74120391,70.26558693,100.4691013,99.89201455,97.8800104,109.0914622,90.99764477,152.4596203,98.95531662,105.0609183,112.144815
225,78.37347896,122.5385455,96.6569489,120.3113061,116.281443,110.284056,159.7292583,126.0037297,149.4719255,99.76354633,127.1365198,92.77164685,79.9242059,103.9268191,108.9038816,89.72971305,85.76070335,102.8165087,108.0986026,113.0826501,94.15126481,108.4606718,75.17226721,104.6022184,144.8484452,85.84764689,134.5833673,114.770674,124.2090091,138.7662139,76.70350419,86.6906449,101.4836752,77.09368285,90.18739135,88.07480006,101.3114595,104.7316163,97.06201928,91.51076467,69.28379674,99.71475568,99.97016052,101.3647903,107.5042026,89.13385626,153.1300909,100.3755474,106.0031421,110.7452119
226,78.49896179,121.6894578,96.15223362,118.8623431,116.13158,109.609472,159.515393,122.5809847,149.1896687,99.81758985,128.5043025,92.94409893,81.3304681,105.053091,105.9635526,90.000852,84.89498088,102.7603578,109.7560663,111.3827086,94.8846877,108.1800823,74.89719628,107.0083513,145.414975,85.728095,134.7832182,115.113983,124.4886659,139.798391,76.96832556,88.63106417,100.813459,77.28317457,89.89124716,87.70527923,101.0059539,105.3548814,96.33135919,89.87607421,69.07894491,99.8003669,99.65140083,101.1586752,106.3743263,91.55230911,153.1348308,99.41654166,105.2323187,111.1898038
227,78.94481675,120.6847609,94.46999888,120.4966018,116.5141091,112.1869531,158.8383919,122.6383683,151.1780257,98.80602103,131.0724167,91.53620927,82.01283669,104.4536275,103.1763164,90.1484589,84.85015657,101.6973394,109.3263722,110.1917839,95.90799356,110.0108645,75.76431815,106.2700318,145.8521246,85.27189215,135.5242063,116.6941645,127.4221312,138.4885537,76.63639698,87.98184585,100.5319165,77.33232717,88.71874003,87.46135653,101.4934862,104.8067479,94.09887205,89.25314481,68.92502367,99.25412967,99.10999324,100.0673828,106.8783371,91.6379109,153.7016933,101.00446,105.7190343,109.6377414
228,78.97646133,122.7819924,93.79296879,120.7896585,118.3532058,111.3851724,161.2249488,126.1500765,149.2319036,100.0429713,131.3030576,92.7657772,81.44298575,104.0058875,103.8143917,91.53651309,84.78166834,100.9396284,111.0573925,109.8283572,94.94650862,111.6458125,76.07197049,106.8546223,146.0702703,84.61560186,136.7338774,118.892473,128.4458586,138.0499498,77.03945442,89.78516373,100.0277826,80.05138912,88.59689604,87.04231549,104.6351866,104.9192877,95.5610778,89.33118203,68.31086065,99.02816784,99.62288431,99.76679744,107.9786911,93.22757456,152.3106443,100.8153208,105.030356,106.585853
